216.70666184783238,234.30110200000001
225.86380492321678,239.681107
215.0319964926786,237.992096
217.04667537790868,237.222092
215.93199921219554,237.450607
215.57376991225817,239.03530899999998
212.3227086134249,237.957321
215.698709594806,234.166977
217.3012350534225,232.98466499999998
214.02668615305788,231.385056
211.74856784783435,235.08599900000002
221.9411641036649,234.03781099999998
224.15696920917966,232.12524399999998
217.2830787191063,231.896729
222.58327674451883,233.108856
226.35488351209236,229.243988
224.98608856286904,231.861969
229.9242323212006,229.39798
235.30066816926052,227.52020299999998
233.97697842486645,234.778
233.60545374534374,233.95832799999997
233.9387741936731,233.640396
230.42665554750167,233.77949500000003
232.411927648307,236.392502
230.86237732184892,235.453598
238.59242843769533,235.632431
232.29755339919177,240.197739
232.0870401865641,241.98113999999998
232.66939615851467,247.68902599999998
230.8597187891883,247.346252
228.08010234625672,248.58320600000002
228.03369469624457,251.896652
229.7529824841952,257.743622
231.7644566946921,257.450531
231.8383342626734,255.865845
232.23291890911787,256.079437
238.05185566556239,254.01785299999997
229.74953820260112,250.75408900000002
233.47584531853497,250.98756400000002
225.9542464954631,249.795319
226.44442378871614,251.310471
226.76752650592076,255.935394
224.43056974342906,255.493256
226.74843504592383,253.33728
227.303666465402,255.39390600000002
227.40284642686976,260.793793
219.77533017064667,262.00588999999997
